project,STANDARD_LIB,JAVAMOP,RVMONITOR,PROJECT,THIRD_PARTY_LIB,NATIVE,ASPECTJ,OTHER,VIOLATION,ASPECTJ_INSTRUMENTATION,ASPECTJ_RUNTIME,ASPECTJ_OTHER,MONITORING,SPECIFICATION,MOP_AND_AJC,RVMONITOR_LOCK,MONITORING_LOCK,LOCK,TRIE,MAVEN,JUNIT,UNKNOWN
jasminb-jsonapi-converter,0,0,47,181,0,0,0,64,14,112,0,7,17,40,156,2,6,0,29,6120,0,0,,6795
javadelight-delight-fileupload,0,0,0,10,0,0,0,17,0,91,0,0,2,23,151,0,0,0,2,675,0,0,,971
javadev-moneytostr,0,0,2,7,0,0,0,16,2,85,0,0,7,20,181,0,4,0,5,391,0,0,,720
jbrundege-taro,0,0,22,187,0,0,0,75,12,103,1,9,12,22,70,4,7,0,11,7925,0,0,,8460
jcabi-jcabi-ssl-maven-plugin,0,0,3,434,0,0,0,30,1,91,0,0,4,24,64,0,0,0,2,1054,0,0,,1707
jcbvm-i18n-editor,0,0,1,13,0,0,0,19,0,99,0,0,2,12,142,0,0,0,2,964,0,0,,1254
jchambers-jeospatial,0,0,1,2,0,0,0,18,1,92,0,0,1,18,145,0,0,0,2,743,0,0,,1023
jdubois-spring-on-azure,0,0,97,409,0,0,0,189,42,363,0,15,22,35,259,8,6,0,38,21647,0,0,,23130
j-easy-easy-states,0,0,2,25,0,0,0,54,7,290,0,3,5,22,155,0,1,0,6,5948,0,0,,6518
jenkins-infra-update-center2,0,0,6218,5405,0,0,0,6143,1190,112,7,18,551,996,940,499,792,0,5279,11011,0,0,,39161
jericks-geoserver-shell,0,0,88,9059,0,0,0,143,33,159,0,6,90,48,73,9,11,0,81,8829,0,0,,18629
jericks-parboiled-wkt,0,0,90,56,0,0,0,34,36,98,0,0,9,29,255,6,11,0,90,2231,0,0,,2945
jhalterman-lyra,0,0,9,1128,0,0,0,63,4,89,0,4,5,16,112,0,1,0,3,2965,0,0,,4399
jhunters-jprotobuf,0,0,128,662,0,0,0,400,510,174,0,3,18,554,218,3,38,0,1049,8823,0,0,,12580
jiangxincode-SearchEngine,0,0,0,7,0,0,0,18,0,88,0,0,3,15,175,0,0,0,2,495,0,0,,803
jillesvangurp-osm2geojson,0,0,173,217,0,0,0,104,74,97,0,1,779,49,176,24,80,0,144,2677,0,0,,4595
jnr-jnr-enxio,0,0,2,39,0,0,0,24,2,99,0,0,2,20,79,0,0,0,4,1903,0,0,,2174
johnlpage-POCDriver,0,0,2,45,0,0,0,23,1,83,0,1,3,17,72,0,0,0,3,1937,0,0,,2187
JohnsProject-JGameEngine,0,0,1,11,0,0,0,18,0,85,0,0,3,11,196,0,1,0,4,398,0,0,,728
jon-hanson-parsecj,0,0,2,20,0,0,0,13,4,95,0,0,2,15,175,0,2,0,7,566,0,0,,901
joniles-mpxj,0,0,9710,4238,0,0,0,8482,4616,147,3,19,1135,3530,1619,597,2351,0,19676,14765,0,0,,70888
joniles-rtfparserkit,0,0,6,119,0,0,0,26,4,90,0,0,3,16,165,1,9,0,20,533,0,0,,992
jonpereiradev-diff-objects,0,0,1,15,0,0,0,23,0,90,0,0,5,21,245,0,0,0,1,890,0,0,,1291
joshgontijo-rest-client,0,0,28,27730,0,0,0,81,10,133,0,1,30,29,171,4,4,0,19,5877,0,0,,34117
jottley-spring-social-salesforce,0,0,27,195,0,0,0,101,19,117,0,8,6,35,83,5,7,0,26,7146,0,0,,7775
jriecken-gae-java-mini-profiler,0,0,2,15,0,0,0,31,0,87,0,1,3,18,81,0,0,0,2,1226,0,0,,1466
jrmelsha-keccak,0,0,0,3,0,0,0,11,0,82,0,0,4,12,105,0,0,0,1,196,0,0,,414
jruby-jcodings,0,0,1,23,0,0,0,17,0,92,0,0,2,18,183,0,1,0,1,586,0,0,,924
jruby-joni,0,0,2,835,0,0,0,14,0,91,0,0,3,16,125,1,0,0,4,942,0,0,,2033
js-cookie-java-cookie,0,0,1,110,0,0,0,69,4,121,0,3,6,19,153,1,0,0,4,4129,0,0,,4620
kamranzafar-jtar,0,0,0,3,0,0,0,13,0,80,0,0,4,14,86,0,0,0,2,208,0,0,,410
kazuhikoarase-jaconv,0,0,0,0,0,0,0,12,1,89,0,0,4,13,133,0,1,0,4,358,0,0,,615
kevin-wang001-poi-el,0,0,2,43,0,0,0,28,6,95,0,0,6,19,74,0,1,0,7,1766,0,0,,2047
kifj-jboss-syslog,0,0,3,207,0,0,0,14,0,90,0,0,1,19,199,0,0,0,1,345,0,0,,879
KosherJava-zmanim,0,0,1,6,0,0,0,23,0,88,0,0,4,16,120,0,1,0,2,529,0,0,,790
Kugin-data-reconciliation,0,0,2,1034,0,0,0,32,5,118,0,0,3,8,140,0,2,0,4,3181,0,0,,4529
kungfoo-geohash-java,0,0,769,185,0,0,0,1033,686,90,0,0,73,402,152,9,35,0,985,1424,0,0,,5843
kwart-demo-kerberos-in-java,0,0,4,371,0,0,0,70,1,84,0,0,4,23,76,0,0,0,2,1247,0,0,,1882
leonhad-paradoxdriver,0,0,2016,556,0,0,0,1615,656,89,2,2,185,299,460,200,370,0,2112,3039,0,0,,11601
lerndevops-samplejavaapp,0,0,0,1,0,0,0,18,0,88,0,0,0,0,0,1,0,0,0,677,0,0,,785
linux-china-toolchains-maven-plugin,0,0,10,1070,0,0,0,80,8,97,0,2,4,26,91,0,4,0,9,2848,0,0,,4249
liqpay-sdk-java,0,0,3,6,0,0,0,18,0,95,0,0,2,13,152,0,0,0,2,613,0,0,,904
liudongdong0909-mybatis-generator-core-fix,0,0,3,19,0,0,0,26,0,93,0,2,7,15,115,0,0,0,2,1821,0,0,,2103
loadtest4j-loadtest4j,0,0,327,185,0,0,0,389,171,255,0,1,49,61,203,28,22,0,146,7212,0,0,,9049
locationtech-spatial4j,0,0,33,8,0,0,0,1883,6,95,0,0,5,20,95,2,0,0,23,14427,0,0,,16597
lzgabel-camunda-cloud-bpmn-converter,0,0,51,207,0,0,0,71,26,120,0,5,12,20,114,5,10,0,28,6424,0,0,,7093
mambu-gmbh-Mambu-APIs-Java,0,0,33,109,0,0,0,117,16,108,0,2,25,65,257,0,5,0,23,6536,0,0,,7296
mangstadt-biweekly,0,0,1622,442,0,0,0,7827,325,114,1,14,179,212,147,139,145,0,1746,11843,0,0,,24756
marcosvidolin-doco,0,0,4,61,0,0,0,85,5,139,0,7,4,22,234,0,0,0,1,9247,0,0,,9809
marschall-svn-diffstat,0,0,1,13,0,0,0,19,0,87,0,0,4,17,71,0,1,0,1,915,0,0,,1129
matthiaszimmermann-ethereum-paper-wallet,0,0,14,694,0,0,0,66,6,102,0,1,8,18,99,0,2,0,4,5006,0,0,,6020
mbronshteyn-quarkus-jdbi-project,0,0,68,1862,0,0,0,658,43,376,0,27,23,44,101,8,6,0,45,39508,0,0,,42769
mdeanda-lorem,0,0,3,4,0,0,0,13,2,88,0,0,2,12,199,0,3,0,4,343,0,0,,673
medmes-keycloak-monitoring-spi,0,0,18,21,0,0,0,19,27,84,0,0,8,35,70,2,5,0,19,690,0,0,,998
mercadopago-sdk-java,0,0,13,144,0,0,0,79,6,107,0,3,4,20,66,0,4,0,14,3433,0,0,,3893
mfathi91-persian-date-time,0,0,2,12,0,0,0,13,0,89,0,0,2,17,189,0,1,0,2,436,0,0,,763
mikera-mikera,0,0,16,56,0,0,0,100,15,87,0,0,5,26,61,0,6,0,32,1354,0,0,,1758
mlieshoff-jcrapi,0,0,483,331,0,0,0,575,258,109,0,1,81,322,135,37,122,0,1139,6116,0,0,,9709
moznion-java-random-string,0,0,2,3,0,0,0,16,2,84,0,0,1,13,86,0,1,0,1,201,0,0,,410
msanez-sonar-branch-community,0,0,102,217,0,0,0,92,43,256,0,2,10,39,128,14,7,0,69,9280,0,0,,10259
MutabilityDetector-MutabilityDetector,0,0,829,1078,0,0,0,260,57,598,0,8,89,78,85,45,419,0,123,12410,0,0,,16079
named-data-jndn,0,0,10,88,0,0,0,54,3,88,0,1,3,19,60,1,0,0,11,1821,0,0,,2159
naver-lucy-xss-servlet-filter,0,0,5,36,0,0,0,28,3,91,0,2,5,20,147,0,9,0,12,1715,0,0,,2073
neilswainston-FragGenie,0,0,20,59,0,0,0,50,5,107,0,8,10,25,161,2,3,0,6,3145,0,0,,3601
Neop-mudmap2,0,0,3,51,0,0,0,40,1,85,0,0,4,19,71,1,2,0,7,1761,0,0,,2045
neo-search-multiple-string-searcher,0,0,31,69,0,0,0,484,78,84,0,0,15,39,86,1,28,0,71,852,0,0,,1838
neuland-jade4j,0,0,201,278,0,0,0,228,85,92,0,7,20,134,117,21,24,0,499,5339,0,0,,7045
nicolas-raoul-jakaroma,0,0,3,1277,0,0,0,17,0,83,0,0,2,16,116,0,27,0,3,458,0,0,,2002
nonblocking-nonsnapshot-maven-plugin,0,0,2,37,0,0,0,26,1,95,0,0,4,23,115,0,0,0,7,1656,0,0,,1966
noophq-subtitle,0,0,5,11,0,0,0,18,4,90,0,0,6,30,138,1,3,0,6,706,0,0,,1018
nothingax-micro-DB,0,0,939,542,0,0,0,662,534,87,0,0,103,171,243,92,174,0,1072,2016,0,0,,6635
npathai-hamcrest-optional,0,0,1,3,0,0,0,19,0,90,0,0,5,12,176,0,0,0,2,355,0,0,,663
nurkiewicz-typeof,0,0,0,29,0,0,0,20,0,94,0,0,1,19,95,0,0,0,1,944,0,0,,1203
nutzam-nutzwx,0,0,10,88,0,0,0,62,4,87,0,2,7,28,161,1,0,0,24,3781,0,0,,4255
o19s-RankyMcRankFace,0,0,26,127,0,0,0,5776,31,92,0,0,2,26,205,8,6,0,30,1550,0,0,,7879
offbynull-kademlia,0,0,6,18,0,0,0,23,1,82,0,0,4,21,70,2,1,0,7,721,0,0,,956
opencharles-charles-rest,0,0,29,649,0,0,0,131,14,127,0,10,12,33,265,2,3,0,22,12614,0,0,,13911
open-dis-open-dis-java,0,0,4,303,0,0,0,51,3,93,0,0,5,18,92,0,1,0,2,2568,0,0,,3140
opentimestamps-java-opentimestamps,0,0,43,743,0,0,0,61,13,93,0,1,19,28,151,16,8,0,30,4345,0,0,,5551
opentracing-contrib-java-jdbc,0,0,1,138,0,0,0,36,1,97,0,1,5,19,64,0,1,0,5,2983,0,0,,3351
optimaize-command4j,0,0,0,44,0,0,0,39,3,95,0,2,6,17,68,0,0,0,2,2590,0,0,,2866
os72-protobuf-dynamic,0,0,4,22,0,0,0,29,2,126,0,1,3,14,155,0,1,0,7,2746,0,0,,3110
package-url-packageurl-java,0,0,0,13,0,0,0,21,3,94,0,0,4,20,137,0,2,0,9,835,0,0,,1138
patriques82-alphavantage4j,0,0,3,51,0,0,0,50,7,98,0,0,4,17,131,0,0,0,1,1969,0,0,,2331
paypal-Gibberish-Detector-Java,0,0,1145,241,0,0,0,291,1863,88,0,0,129,520,396,78,572,0,2138,628,0,0,,8089
pedrovgs-Algorithms,0,0,2,7,0,0,0,19,3,84,0,0,2,9,198,1,1,0,4,858,0,0,,1188
peter-lawrey-admin-Chronicle-Ticker,0,0,2,2059,0,0,0,760,0,90,0,0,2,16,108,0,0,0,2,280,0,0,,3319
petterobam-mds2index.html,0,0,40,70,0,0,0,75,23,92,0,1,16,36,108,4,14,0,42,2744,0,0,,3265
PhantomThief-thrift-pool-client,0,0,1,7,0,0,0,24,0,82,0,0,1,12,85,0,0,0,2,963,0,0,,1177
ppke-nlpg-purepos,0,0,7,1934,0,0,0,552,3,89,0,0,11,17,160,0,2,0,6,2555,0,0,,5336
PvdBerg1998-PNet,0,0,3,65,0,0,0,39,1,88,0,0,6,20,182,0,3,0,4,519,0,0,,930
qoomon-banking-swift-messages-java,0,0,800,318,0,0,0,515,83,361,0,1,97,104,118,78,42,0,428,9751,0,0,,12696
qwhai-algorithms-sort,0,0,2,10,0,0,0,16,1,87,0,0,4,13,154,0,1,0,2,503,0,0,,793
random-maven-profile-activator-extension,0,0,1,112,0,0,0,53,2,100,0,5,1,10,109,0,0,0,4,6607,0,0,,7004
RealZimboGuy-ewelink-api-java,0,0,4,18,0,0,0,20,1,91,0,0,7,19,117,0,0,0,5,1076,0,0,,1358
redlink-gmbh-redlink-java-sdk,0,0,4,75,0,0,0,57,2,100,0,2,4,22,110,0,1,0,4,4407,0,0,,4788
retest-recheck.cli,0,0,3,36,0,0,0,40,2,99,0,2,0,3,3,0,0,0,0,5382,0,0,,5570
retomerz-mosquito,0,0,0,10,0,0,0,18,0,93,0,0,1,20,87,0,0,0,2,139,0,0,,370
ripreal-V8LogScanner,0,0,21,207,0,0,0,81,18,233,0,5,9,31,137,4,2,0,10,8995,0,0,,9753
rnorth-visible-assertions,0,0,1,13,0,0,0,18,1,82,0,0,2,19,82,0,0,0,3,321,0,0,,542
RobertStewart-privateer,0,0,1,1,0,0,0,16,0,89,0,0,2,9,203,0,0,0,1,324,0,0,,646
rohanpadhye-vasco,0,0,3323,776,0,0,0,3617,1560,104,0,14,313,595,485,482,516,0,2051,15647,0,0,,29483
rombert-desktop-maven-notifier,0,0,0,2,0,0,0,11,0,94,0,0,5,18,100,0,0,0,3,423,0,0,,656
rponte-dbunitmanager,0,0,1,7,0,0,0,15,1,91,0,0,7,12,171,0,1,0,2,482,0,0,,790
rtyley-animated-gif-lib-for-java,0,0,1,125,0,0,0,19,0,81,0,0,6,14,76,0,0,0,2,478,0,0,,802
RUB-NDS-BurpSSOExtension,0,0,2,36,0,0,0,38,0,241,0,0,4,15,66,0,0,0,2,682,0,0,,1086
ryenus-rop,0,0,2,12,0,0,0,15,1,87,0,0,6,13,137,0,1,0,2,490,0,0,,766
rythmengine-rythmengine,0,0,904,3219,0,0,0,1044,323,148,0,12,145,131,224,124,89,0,479,17388,1,0,,24231
sailthru-sailthru-java-client,0,0,67,152,0,0,0,88,40,338,0,2,20,29,92,21,16,0,46,7744,0,0,,8655
sambatriste-sql-formatter,0,0,1,4,0,0,0,17,0,93,0,0,1,17,108,0,0,0,2,408,0,0,,651
sangupta-gather,0,0,8,15,0,0,0,20,2,92,0,0,2,13,266,0,0,0,1,865,0,0,,1284
SAP-archive-cloud-paulpredicts,0,0,328,875,0,0,0,503,143,144,0,28,61,126,101,43,55,0,251,26210,0,0,,28868
scouter-contrib-scouter-plugin-server-alert-slack,0,0,0,20,0,0,0,18,0,91,0,0,6,17,103,0,0,0,2,515,0,0,,772
scylladb-kafka-connect-scylladb,0,0,3,84,0,0,0,75,1,118,0,7,6,15,149,0,0,0,2,4910,0,0,,5370
sd4324530-JTuple,0,0,3,32,0,0,0,24,3,93,0,2,5,16,166,0,3,0,2,1738,0,0,,2087
sdorra-shiro-unit,0,0,16,119,0,0,0,86,9,354,0,2,5,19,126,1,2,0,9,6392,0,0,,7140
seansegal-tincisnotcatan,0,0,11,38,0,0,0,32,8,92,0,1,4,20,58,1,0,0,8,1907,0,0,,2180
seaswalker-netty-wheel,0,0,2,3675,0,0,0,22,1,87,0,1,3,12,205,0,0,0,1,879,0,0,,4888
seintur-jmixer,0,0,2,96,0,0,0,55,3,96,0,0,6,15,100,0,3,0,7,4929,0,0,,5312
sgoeschl-freemarker-cli,0,0,112,412,0,0,0,145,89,158,0,20,27,79,198,16,16,0,300,15652,0,0,,17224
shazam-shazamcrest,0,0,96,94,0,0,0,72,59,92,0,1,21,35,95,16,16,0,75,2734,0,0,,3406
Shunshun94-discord-bcdicebot,0,0,39,19661,0,0,0,77,22,133,0,9,179,43,199,10,7,0,58,6267,0,0,,26704
skayvanfar-cheetah,0,0,0,4,0,0,0,18,0,89,0,0,1,11,118,0,0,0,2,351,0,0,,594
skyscreamer-JSONassert,0,0,6,14,0,0,0,19,5,88,0,0,4,23,150,0,1,0,4,697,0,0,,1011
smallnest-fastjson-jaxrs-json-provider,0,0,181,479,0,0,0,60,93,123,0,4,29,59,134,17,13,0,104,12473,0,0,,13769
smartystreets-smartystreets-java-sdk,0,0,16,247,0,0,0,148,22,355,0,14,8,25,110,0,2,0,18,13974,0,0,,14939
smsapi-smsapi-java-client,0,0,0,2,0,0,0,16,0,89,0,0,1,18,130,0,0,0,1,452,0,0,,709
SonarSource-sonar-auth-github,0,0,7,215,0,0,0,52,3,103,0,1,8,16,185,0,2,0,5,2657,0,0,,3254
sparkapi-SparkJava,0,0,62,298,0,0,0,53,49,105,0,0,17,30,143,2,21,0,44,4394,0,0,,5218
spotify-simple-bigtable,0,0,3,62,0,0,0,44,0,100,0,2,3,15,92,0,0,0,2,3052,0,0,,3375
spriet2000-vertx-handlers-http,0,0,6,29,0,0,0,75,3,93,0,1,4,18,77,0,0,0,3,4809,0,0,,5118
spullara-cli-parser,0,0,3,6,0,0,0,14,0,93,0,0,4,16,128,0,0,0,3,491,0,0,,758
square-gifencoder,0,0,1,16,0,0,0,23,0,83,0,0,4,16,92,0,0,0,0,793,0,0,,1028
stefano81-dcpabe,0,0,64,1191,0,0,0,84,37,147,0,4,17,61,135,5,5,0,229,7150,0,0,,9129
steveash-jopenfst,0,0,49,55,0,0,0,45,389,83,0,0,14,309,159,5,2,0,840,2103,0,0,,4053
stevespringett-cvss-calculator,0,0,0,5,0,0,0,17,0,93,0,0,2,15,184,0,0,0,4,496,0,0,,816
stevespringett-owasp-risk-rating-calculator,0,0,2,3,0,0,0,17,0,92,0,0,4,8,201,0,0,0,4,368,0,0,,699
str4d-ed25519-java,0,0,17,741,0,0,0,28,4,87,0,0,6,20,173,1,2,0,3,671,0,0,,1753
supercargo-guice-persist-jooq,0,0,80,161,0,0,0,147,47,229,0,7,16,37,78,14,11,0,30,10625,0,0,,11482
swtcpro-jingtum-lib-java,0,0,5,101,0,0,0,51,4,106,0,2,2,18,98,0,1,0,5,4371,0,0,,4764
sylvainlaurent-swagger-validator-maven-plugin,0,0,57,241,0,0,0,198,98,249,0,8,15,61,86,1,9,0,144,12099,0,0,,13266
TakahikoKawasaki-nv-websocket-client,0,0,0,4,0,0,0,21,0,93,0,0,7,16,172,0,0,0,1,409,0,0,,723
takari-maven-profiler,0,0,16,3,0,0,0,66,1,99,0,1,6,21,136,1,1,0,13,3144,0,0,,3508
tbuktu-ntru,0,0,2,1261,0,0,0,22,1,87,0,0,4,6,6,0,2,0,7,558,0,0,,1956
tcurdt-jdeb,0,0,78,382,0,0,0,122,75,339,0,14,29,30,85,10,12,0,77,11719,0,0,,12972
tdunning-open-json,0,0,25,12,0,0,0,17,17,89,0,0,8,37,139,1,2,0,49,743,0,0,,1139
teaey-apns4j,0,0,0,1,0,0,0,8,1,82,0,0,4,12,96,0,0,0,3,198,0,0,,405
tecsinapse-tecsinapse-data-io,0,0,974,856,0,0,0,1322,752,106,1,8,106,695,251,114,229,0,1879,11875,0,0,,19168
tencentyun-cos-java-sdk-v4,0,0,1,21,0,0,0,16,0,82,0,1,3,16,113,0,1,0,2,425,0,0,,681
thomasmueller-minperf,0,0,2034,1252,0,0,0,3962,1218,89,0,0,206,378,412,199,403,0,3783,1760,0,0,,15696
threedr3am-dubbo-exp,0,0,1,10,0,0,0,22,0,81,0,0,1,11,71,0,0,0,2,512,0,0,,711
thymeleaf-thymeleafexamples-layouts,0,0,2,17,0,0,0,26,1,91,0,0,6,14,95,0,0,0,2,1242,0,0,,1496
tobyweston-Refactoring-Chapter-1,0,0,1,3,0,0,0,16,0,89,0,0,2,15,200,0,0,0,4,374,0,0,,704
tomwhite-set-game,0,0,1454,27610,0,0,0,669,1210,88,0,0,152,385,203,73,865,0,1276,2467,0,0,,36452
toolbox4minecraft-amidst,0,0,311,213,0,0,0,66,165,90,0,1,40,60,95,57,88,0,258,1627,0,0,,3071
trekawek-coffee-gb,0,0,1,28,0,0,0,20,1,90,0,0,5,21,101,0,1,0,2,800,0,0,,1070
tsurdilo-temporal-java-workshop,0,0,16,1368,0,0,0,252,22,441,0,11,23,26,236,4,3,0,15,24353,0,0,,26770
tud-fop-j-Algo,0,0,1,4,0,0,0,15,1,84,0,0,2,16,77,0,0,0,4,198,0,0,,402
tupilabs-tap4j,0,0,13,150,0,0,0,20,2,94,0,1,7,14,133,0,2,0,11,1943,0,0,,2390
tvesalainen-bcc,0,0,3,14,0,0,0,22,1,91,0,1,1,19,130,0,1,0,5,1000,0,0,,1288
twitter-netty-http2,0,0,7,270,0,0,0,62,1,100,0,0,3,14,89,0,2,0,3,2180,0,0,,2731
uber-common-jvm-profiler,0,0,15,930,0,0,0,378,24,90,0,6,13,29,75,2,1,0,114,5027,0,0,,6704
udger-udger-java,0,0,1,133,0,0,0,20,0,91,0,0,2,17,156,0,0,0,1,467,0,0,,888
undera-perfmon-agent,0,0,5,682,0,0,0,52,2,102,0,1,3,15,148,1,0,0,3,1129,0,0,,2143
unitsofmeasurement-unit-ri,0,0,3,17,0,0,0,28,2,90,0,0,1,21,131,0,0,0,1,999,0,0,,1293
usingsky-KoreanLunarCalendar,0,0,1,2,0,0,0,10,0,82,0,0,3,13,89,0,0,0,3,130,0,0,,333
usnistgov-Lineage-Mapper,0,0,12,178,0,0,0,70,23,97,0,0,12,19,84,0,4,0,14,1904,0,0,,2417
vashishthask-eclipse-to-maven,0,0,1,27,0,0,0,27,3,96,0,0,5,12,65,0,0,0,3,1963,0,0,,2202
VaughnVernon-mockroservices-java,0,0,1,578,0,0,0,26,4,93,0,1,1,13,192,0,0,0,4,1506,0,0,,2419
vdurmont-emoji-java,0,0,62,55,0,0,0,34,36,90,0,0,12,46,138,4,18,0,46,1071,0,0,,1612
vdurmont-etaprinter,0,0,3,11,0,0,0,19,2,92,0,0,5,16,153,0,0,0,2,783,0,0,,1086
verilylifesciences-genomewarp,0,0,61,148,0,0,0,82,34,166,0,9,18,37,110,7,11,0,42,7201,0,0,,7926
vert-x3-vertx-maven-starter,0,0,1,50,0,0,0,55,0,98,0,0,3,19,112,0,1,0,5,4805,0,0,,5149
vidstige-jadb,0,0,15,245,0,0,0,54,10,207,0,0,6,15,217,0,1,0,11,5040,0,0,,5821
vizor-games-infraworld-cornerstone,0,0,8,11,0,0,0,17,2,80,0,0,3,21,114,0,1,0,4,414,0,0,,675
vlingo-xoom-auth,0,0,30,3532,0,0,0,122,32,123,0,4,65,28,230,4,5,0,22,4896,0,0,,9093
vlingo-xoom-streams,0,0,4,400,0,0,0,35,2,87,0,0,4,18,73,1,0,0,4,1860,0,0,,2488
vmzakharov-dataframe-ec,0,0,239,217,0,0,0,138,145,124,0,0,33,67,102,24,30,0,146,8676,0,0,,9941
waynedyck-gwt-gantt,0,0,2,3,0,0,0,12,1,90,0,0,3,13,166,0,0,0,2,398,0,0,,690
wdtinc-mapbox-vector-tile-java,0,0,35,56,0,0,0,71,13,112,0,0,9,23,136,3,15,0,28,2847,0,0,,3348
wealthfront-thompson-sampling,0,0,4,81,0,0,0,67,5,298,0,1,3,18,78,0,2,0,3,5763,0,0,,6323
weaverj-erserver,0,0,0,9,0,0,0,10,0,84,0,0,5,13,82,0,0,0,1,150,0,0,,354
weibocom-yar-java,0,0,9,80,0,0,0,45,3,91,0,1,12,19,104,0,1,0,3,3955,0,0,,4323
wso2-config-mapper,0,0,28,201,0,0,0,94,16,122,0,7,13,30,149,3,4,0,17,8748,0,0,,9432
wuba-LPA-Detector,0,0,45,596,0,0,0,297,16,205,0,11,29,33,167,7,8,0,34,25824,0,0,,27272
xcbeyond-ConferenceTrackManagement,0,0,5,7,0,0,0,21,0,90,0,0,1,22,191,0,0,0,1,446,0,0,,784
Xchuanshuo-LiteNESEmulator,0,0,0,13,0,0,0,19,1,93,0,0,1,15,196,0,0,0,4,837,0,0,,1179
xcsp3team-XCSP3-Java-Tools,0,0,856,503,0,0,0,713,305,90,0,0,47,175,104,26,48,0,484,1910,0,0,,5261
xebia-Xebium,0,0,19,180,0,0,0,199,11,109,1,1,2,22,177,0,5,0,4,9531,0,0,,10261
xianfengyi-ExprEngine,0,0,16,38,0,0,0,20,14,90,0,0,3,18,86,2,5,0,15,1553,0,0,,1860
xjodoin-torpedoquery,0,0,41,132,0,0,0,69,22,307,0,4,12,30,167,3,8,0,18,6202,0,0,,7015
zhixiangli-code-similarity,0,0,1,9,0,0,0,17,1,84,0,0,2,10,90,0,1,0,2,615,0,0,,832
zhkl0228-TraceReader,0,0,4417,809,0,0,0,6163,988,85,0,0,91,640,172,89,142,0,5309,1910,0,0,,20815
3redronin-mu-server,0,0,692,20087,0,0,0,951,1215,108,0,12,10487,1166,393,85,85,0,4132,19603,0,0,,59016
520github-fw-parallel-task,0,0,1,10,0,0,0,22,0,116,0,0,2,19,116,0,0,0,3,6378,0,0,,6667
520github-fw-statemachine,0,0,0,4,0,0,0,15,0,89,0,0,2,16,144,0,0,0,1,384,0,0,,655
6tail-lunar-java,0,0,34,477,0,0,0,60,24,89,0,1,6,24,122,0,9,0,26,1947,0,0,,2819
AAA-AA-basic-tools,0,0,315,305,0,0,0,1717,236,94,0,0,33,206,205,35,84,0,925,3981,0,0,,8136
afranken-jmeter-analysis-maven-plugin,0,0,9,184,0,0,0,50,5,103,0,4,9,20,100,0,8,0,11,4517,0,0,,5020
afrunt-jach,0,0,25,70,0,0,0,24,36,89,0,0,11,26,151,2,7,0,17,675,0,0,,1133
agentgt-jatl,0,0,2,7,0,0,0,14,2,93,0,0,4,17,190,1,2,0,4,423,0,0,,759
agiledon-payroll-ddd,0,0,5,119,0,0,0,77,8,322,0,0,11,24,87,2,1,0,9,5881,0,0,,6546
aidhog-blabel,0,0,3,13,0,0,0,25,1,88,0,0,4,11,158,0,3,0,8,861,0,0,,1175
aleksandr-m-gitflow-maven-plugin,0,0,1,9,0,0,0,26,0,88,0,0,5,15,71,0,0,0,3,938,0,0,,1156
alexheretic-dynamics,0,0,4,95,0,0,0,56,7,89,0,2,7,16,68,0,1,0,5,2791,0,0,,3141
alfasoftware-soapstone,0,0,700,3273,0,0,0,619,289,402,0,20,94,152,122,65,99,0,571,16438,0,0,,22844
alt236-apkdetails,0,0,3,27,0,0,0,23,2,90,0,0,3,15,82,0,0,0,2,598,0,0,,845
andylamp-BPlusTree,0,0,1433,52396,0,0,0,1689,671,91,0,0,33,624,133,53,76,0,1957,1426,0,0,,60582
antherd-sm-crypto,0,0,1,749,0,0,0,107,0,89,0,0,1,17,186,0,0,0,2,370,0,0,,1522
apache-commons-codec,0,0,1303,2948,0,0,0,1541,1033,94,0,1,179,163,218,141,142,0,945,2961,0,0,,11669
apache-dubbo-hessian-lite,0,0,22,45,0,0,0,56,6,97,0,0,16,39,100,1,10,0,38,4312,0,0,,4742
apache-sling-org-apache-sling-dynamic-include,0,0,41,99,0,0,0,80,20,210,0,2,7,23,87,3,8,0,40,7328,0,0,,7948
apanimesh061-VaderSentimentJava,0,0,3230,298,0,0,0,902,3287,123,3,1,489,1366,1108,246,531,0,4801,1738,0,0,,18123
Appdynamics-rabbitmq-monitoring-extension,0,0,2,98,0,0,0,86,4,99,0,2,7,25,65,0,0,0,8,3552,0,0,,3948
AquaticInformatics-aquarius-sdk-java,0,0,5,139,0,0,0,54,8,95,0,1,3,18,230,0,3,0,9,1910,0,0,,2475
arangodb-java-velocypack,0,0,5,10,0,0,0,15,9,96,0,0,4,23,153,0,1,0,28,747,0,0,,1091
Ardesco-driver-binary-downloader-maven-plugin,0,0,15,1678,0,0,0,108,15,118,0,5,8,37,99,1,5,0,6,8711,0,0,,10806
arnaugarcia-sallefy,0,0,1144,622,0,0,0,4982,3981,482,1,13,79,1769,679,128,63,0,8428,25627,0,0,,47998
asaflevy-SelenuimExtend,0,0,0,9340,0,0,0,18,0,117,0,0,1,17,191,0,0,0,1,520,0,0,,10205
asciidoctor-asciidoclet,0,0,187,700,0,0,0,319,54,166,1,9,64,90,147,14,30,0,228,17036,0,0,,19045
ashish-chopra-Structures,0,0,2,10,0,0,0,14,2,84,0,0,2,19,112,0,0,0,2,307,0,0,,554
